"GEN","BLUP","GxE_PC1","GxE_PC2","Stability","Genotype_Mean_Yield"
"a04_545028",0.857234331009256,NA,NA,NA,NA
"a04_545030",-0.947912510977661,NA,NA,NA,NA
"a04_545033",1.22833366068602,NA,NA,NA,NA
"a04_545045",2.4392893680523,NA,NA,NA,NA
"a04_642004",-1.66233480205929,NA,NA,NA,NA
"a04_642005",0.408008826663699,NA,NA,NA,NA
"a04_642023",0.375633549339133,NA,NA,NA,NA
"a04_643010",0.173630302657322,NA,NA,NA,NA
"a04_643028",0.0173779533197411,NA,NA,NA,NA
"a04_643040",1.03301822401404,NA,NA,NA,NA
"a04_643042",2.9689304485017,NA,NA,NA,NA
"a04_644035",-0.529505269361804,NA,NA,NA,NA
"a04_644037",2.08772158204274,NA,NA,NA,NA
"a04_645020",0.251756477326118,NA,NA,NA,NA
"a04_645031",1.65802762136438,NA,NA,NA,NA
"a05_112001",0.468627106404529,NA,NA,NA,NA
"a05_212012",0.758579351215037,NA,NA,NA,NA
"a05_212016",-0.221825137908512,NA,NA,NA,NA
"a05_212018",-0.43424611055193,NA,NA,NA,NA
"a05_212019",-2.29701463988669,NA,NA,NA,NA
"a05_212031",-0.056143144225193,NA,NA,NA,NA
"a05_212037",-0.769004516971255,NA,NA,NA,NA
"a05_212040",1.0603825723552,NA,NA,NA,NA
"a05_212042",-0.54862663428303,NA,NA,NA,NA
"a05_213013",1.05270069795211,NA,NA,NA,NA
"a05_213020",-1.43099067449421,NA,NA,NA,NA
"a05_213034",0.693219051940149,NA,NA,NA,NA
"a05_311001",1.78051662717683,NA,NA,NA,NA
"a05_311008",-1.36684724629814,NA,NA,NA,NA
"a05_311009",-2.19897419097431,NA,NA,NA,NA
"a05_311016",-0.859088055838799,NA,NA,NA,NA
"a05_311019",0.186579837639993,NA,NA,NA,NA
"a05_311025",1.3516501505936,NA,NA,NA,NA
"a05_311029",-0.0318708460388075,NA,NA,NA,NA
"a05_311040",-1.54537119822529,NA,NA,NA,NA
"a05_312014",1.90991300888386,NA,NA,NA,NA
"a05_312016",0.841931888676394,NA,NA,NA,NA
"a05_312025",3.86653404240379,NA,NA,NA,NA
"a05_312029",2.01219690105674,NA,NA,NA,NA
"a05_312042",-0.444499915209873,NA,NA,NA,NA
"a05_313017",0.08949064489386,NA,NA,NA,NA
"a05_313025",1.23028865966093,NA,NA,NA,NA
"a05_314007",1.01183797598213,NA,NA,NA,NA
"a05_314009",0.793387292303328,NA,NA,NA,NA
"a05_314015",-0.0804154424118725,NA,NA,NA,NA
"a06_711002",0.796186921825812,NA,NA,NA,NA
"a06_711025",1.33717740517905,NA,NA,NA,NA
"a06_711028",0.0497788768674232,NA,NA,NA,NA
"a06_711039",-0.504358555650669,NA,NA,NA,NA
"a06_711042",0.452336377541993,NA,NA,NA,NA
"a06_711043",-2.56714571449253,NA,NA,NA,NA
"a06_712002",0.652301033641013,NA,NA,NA,NA
"a06_712007",-0.0699564244091852,NA,NA,NA,NA
"a06_712008",-1.99151027021749,NA,NA,NA,NA
"a06_712018",-1.10666924258043,NA,NA,NA,NA
"a06_712022",-3.18534340274368,NA,NA,NA,NA
"a06_712036",0.249613537089527,NA,NA,NA,NA
"a06_712038",-3.52242569898636,NA,NA,NA,NA
"a06_712039",-0.220007163478977,NA,NA,NA,NA
"a06_712040",-1.86389670165806,NA,NA,NA,NA
"a06_811041",-2.17409651401562,NA,NA,NA,NA
"a06_812001",2.04856449520648,NA,NA,NA,NA
"a06_812010",-1.58420249559092,NA,NA,NA,NA
